unit_price,time_on_site,quantity,total,label,movie_rating
25,106.3451375,4,127.8,Low,6.883431493299892
25,84.22914019,3,97.16,Low,6.857124132288895
25,103.8610278,2,74.88,Low,7.349766996958504
25,106.387418,2,84.01,Low,7.442370162511287
25,121.1942585,5,147.34,Low,5.948163284493021
25,79.0616583,5,138.69,Low,6.195550579025576
20,118.4782644,2,60.97,Low,7.864936842819854
20,150.28667190000004,6,132.51,Medium,5.655733826633834
25,137.12470119999998,4,125.18,Low,7.1322743963812325
25,140.4491974,4,113.91,Low,7.121009865040828
25,153.3055885,3,105.22,Low,7.559314750361982
25,150.9126822,8,204.84,High,5.687002035914961
25,138.5955925,6,167.6,Medium,6.422512647896446
25,209.4988117,10,280.61,High,4.895433275439454
25,82.34204477,3,105.48,Low,6.718625566602093
25,146.51090190000005,4,122.89,Low,6.051003571176519
25,82.79897008,1,48.33,Low,7.361958015654129
25,116.1854625,3,100.09,Low,8.473114975038447
25,108.5752689,6,166.81,Medium,6.304681978228735
20,146.714857,5,128.52,Low,6.497649533823722
25,100.9837025,7,183.85,Medium,5.068495911464257
25,41.29484916,5,145.32,Low,7.59622757252227
20,159.6888167,9,201.58,High,5.173845827650683
20,129.3345557,5,121.94,Low,5.724102669104956
25,151.2557698,7,193.05,Medium,5.2818953653974985
25,169.6377512,6,160.45,Medium,5.745252550199445
20,184.6227399,5,123.82,Low,6.166711328793489
25,132.0072442,5,142.15,Low,5.7387105119531
20,95.33514996,1,22.37,Low,7.824494596345881
25,81.37554189,1,42.0,Low,7.476271465113018
25,118.6242846,2,69.53,Low,7.746460001355132
20,173.9196587,4,107.99,Low,6.175137033305194
25,95.29604409,2,82.48,Low,7.489977018709071
25,131.3193588,5,143.66,Low,5.660274172201358
20,104.739589,3,88.35,Low,7.220509851192956
20,200.0189306,3,89.11,Low,7.957961388449492
25,140.71766440000002,3,96.78,Low,7.34242343514819
20,199.5294257,8,173.11,High,5.20374999294647
25,144.17613300000005,3,106.69,Low,7.352378820433215
20,142.7741388,3,87.85,Low,7.503732476756879
20,108.038979,6,130.35,Medium,5.769221273180576
20,128.6376866,2,58.98,Low,7.987325675755915
20,98.51681052,3,92.24,Low,8.590762121560475
25,142.6201449,2,81.76,Low,7.812019340929505
20,148.1963832,3,87.24,Low,7.406570566144525
20,107.8057991,2,62.96,Low,6.423889254160486
25,152.6666832,2,81.45,Low,8.047268860038045
25,168.9449974,6,158.44,Medium,5.7607533736401315
25,150.89957959999995,9,250.41,High,4.981130515773868
25,175.92619630000004,5,139.39,Low,6.102283512484428
25,91.13142601,1,51.5,Low,7.494735392604868
20,96.90217122,4,109.28,Low,6.702986861399191
25,101.3145685,2,68.44,Low,8.843106383181532
25,157.60053630000004,4,121.17,Low,6.165709539455985
20,153.8517673,7,149.24,Medium,5.4546373158951145
25,234.6428789,6,156.72,Medium,6.067954143894211
25,119.0838965,4,117.05,Low,5.999082289144582
25,117.9435784,4,120.12,Low,6.832006969980155
25,134.4406639,4,118.94,Low,6.944842303014704
25,148.89545869999995,5,145.21,Low,8.470517039278645
25,116.004458,2,83.16,Low,7.429724643550201
20,97.92619581,5,114.75,Low,6.421589960106644
25,49.27448972,4,124.61,Low,6.32163124674146
25,163.2751826,7,190.81,Medium,5.127843951451198
25,125.2291811,2,69.59,Low,7.605817967913527
25,103.5687114,5,133.74,Low,8.266545852342759
25,102.0832472,4,123.99,Low,5.812733979075542
25,129.3549993,5,133.56,Low,5.712093089308643
25,158.571782,3,106.14,Low,7.389792360794775
25,132.5964293,5,146.8,Low,5.87383825926379
20,116.9107136,5,121.4,Low,8.378659442485105
25,218.5364048,9,250.35,High,5.047240169183177
25,100.5725024,1,45.55,Low,8.034954032034507
20,115.10119009999998,4,112.48,Low,8.229659229537111
25,122.5920173,4,127.25,Low,6.79372650830963
25,180.3496652,3,97.12,Low,6.745093714302687
25,142.645754,7,181.23,Medium,5.911806737459711
25,176.6379851,3,107.49,Low,7.536699519162376
20,168.8377101,6,131.75,Medium,5.753516445061632
25,112.2054663,4,113.73,Low,7.061004770452267
25,97.71720247,2,82.39,Low,7.331408086918108
25,121.5906896,8,214.75,High,4.916799105854722
25,99.80241432,2,82.22,Low,7.330282742771884
25,68.42979718,5,138.17,Low,6.160207823875683
25,138.5231791,9,242.6,High,5.265375833799706
25,124.8870963,5,141.26,Low,5.950616899357718
20,136.1984165,5,119.37,Low,5.8075051566658225
25,116.8592998,6,156.61,Medium,6.091025149233894
25,164.7564828,6,155.11,Medium,5.747472031321058
20,111.2153902,7,148.19,Medium,5.657463599470515
25,209.9343331,7,198.02,Medium,5.678328094048332
25,162.4621396,4,114.0,Low,6.3935897107194934
25,114.26337959999998,1,55.36,Low,8.077441188348772
25,96.40918156,6,162.08,Medium,5.927857188166546
20,169.143484,8,171.2,High,5.950674259560481
20,128.8400346,7,148.11,Medium,6.073912085812506
25,209.1547715,8,204.41,High,5.129200771299096
25,188.813101,4,124.13,Low,7.453340401241911
25,152.02039240000005,9,245.38,High,4.861994320391413
25,194.4402521,7,197.88,Medium,5.1798231093018146
20,112.7294228,2,61.28,Low,9.006975246883208
20,200.4758845,6,130.1,Medium,5.946166855508238
25,82.66522962,4,122.9,Low,6.625124898477603
25,131.8928672,4,127.29,Low,7.1755151548610145
20,146.6365065,5,125.0,Low,5.779782134931719
25,206.2622246,9,269.72,High,5.038990168377699
20,109.1880057,3,88.84,Low,8.21496699139261
20,252.01246,9,202.31,High,5.087186470074008
25,128.5933796,5,135.56,Low,6.017713585011555
20,178.8118285,4,109.74,Low,7.4598286389654325
25,133.4457482,8,211.64,High,4.975472447249392
25,140.250999,9,253.33,High,5.548574975402328
25,183.0221495,4,122.7,Low,6.343685617416924
25,106.4560883,3,100.03,Low,6.198682041324131
20,164.0344325,7,151.03,Medium,5.516876290248697
20,154.070308,6,132.23,Medium,5.626380942986816
25,112.8029876,4,124.49,Low,6.959633040618867
20,119.0099351,1,30.89,Low,8.25152003827315
25,85.98053637,5,133.62,Low,8.201232859163975
20,112.6808285,2,65.03,Low,7.581408886881038
25,58.50340739,3,99.57,Low,6.672684833626963
25,130.17921270000002,4,126.69,Low,7.098251700697406
20,120.0830418,2,62.11,Low,7.3658879822683705
25,97.67063585,4,119.81,Low,8.297893647354234
25,129.5253364,5,139.94,Low,5.877400660661982
25,96.7115896,1,44.98,Low,7.762853871563667
20,102.8989228,4,107.83,Low,8.233643913753609
25,138.04208390000002,7,195.76,Medium,5.38124974106327
25,87.57473381,1,41.89,Low,7.783953600049012
20,152.8775243,5,128.38,Low,6.4948830752054585
25,128.0016196,6,158.48,Medium,5.536009032245297
25,131.80841909999998,5,147.02,Low,5.972813552453167
20,159.11579730000003,6,132.5,Medium,5.762355521886846
25,179.7982772,2,75.46,Low,8.17929530168805
25,138.3083726,7,189.98,Medium,5.54013705878958
25,161.5986896,5,140.48,Low,5.343960022968951
25,116.469627,1,42.18,Low,7.983436718529535
25,83.76127606,1,34.99,Low,7.688611634398078
20,115.5976811,2,63.49,Low,7.4172148694404445
25,171.2066476,1,33.53,Low,8.27473539842278
25,138.491736,8,218.35,High,5.0292382556111885
25,146.98938930000003,4,126.89,Low,7.064982694861377
25,268.9391203,10,286.32,High,5.0457929538688875
25,158.40967519999995,2,73.48,Low,7.925027295555459
20,114.1896716,5,122.06,Low,6.458749056421149
25,139.8379541,5,142.48,Low,6.704511501820129
25,140.5304003,4,117.42,Low,6.966052097575801
25,84.09456079,1,40.0,Low,7.39199313084895
20,108.0629192,3,91.11,Low,7.081505659303106
25,124.166359,6,166.99,Medium,5.471651452750396
25,130.5810731,8,225.35,High,4.836472540210531
25,104.4676065,6,159.32,Medium,6.167586395179556
20,85.25157494,3,86.83,Low,8.463123904996024
25,126.6815478,5,139.33,Low,6.692060339729318
20,205.5477334,8,173.26,High,5.541848291511691
20,97.7762271,1,32.06,Low,7.622537533671287
25,88.53301079,6,158.68,Medium,6.029994342935134
20,134.60205580000002,3,91.92,Low,8.527958596858046
25,106.459435,1,40.52,Low,7.828603738939739
20,91.1415648,5,122.55,Low,8.75332285472197
25,66.87193198,5,142.23,Low,6.4047295016103
25,168.25482230000003,4,126.8,Low,7.351749234097706
25,111.1945615,4,123.58,Low,5.952850439974303
20,128.03517079999997,6,130.4,Medium,5.494472632527838
25,173.3400216,6,164.3,Medium,6.517330568551156
25,96.24636051,3,106.76,Low,6.164350684717464
25,110.0224598,4,120.67,Low,7.044496574132731
25,165.8808653,7,186.38,Medium,6.059669108779436
25,168.2598968,2,84.45,Low,6.728511280320354
25,143.94619939999995,5,143.87,Low,5.904734888693708
20,153.0826147,3,92.01,Low,7.337558108173271
25,152.7153166,5,146.37,Low,5.881951900339064
20,136.7535488,4,110.7,Low,6.065959187309958
20,129.5557915,4,110.31,Low,6.909782044726507
25,115.927845,2,74.77,Low,7.540169071093288
25,97.89923159,1,42.34,Low,7.972582523986262
25,162.46767230000003,7,186.84,Medium,5.437440074728683
25,135.2920986,5,137.65,Low,5.92145907569359
25,106.6091501,2,68.79,Low,7.324504552282627
25,91.64491036,2,81.26,Low,7.454530252523819
25,106.2951964,6,155.96,Medium,5.571882392018504
25,133.7798455,6,155.89,Medium,6.178526744730833
20,184.5824965,11,239.93,High,4.668223460013835
20,164.1098145,3,91.97,Low,7.475055675868923
25,167.437365,1,33.72,Low,8.564191727499315
25,146.4035846,7,176.1,Medium,5.589170706948203
25,114.586932,4,125.81,Low,6.828398968282329
25,175.4812862,3,103.53,Low,7.627457226416424
25,187.1294229,8,233.35,High,5.059401723324328
25,113.6792808,5,144.53,Low,5.731486573035475
25,161.26207069999995,9,249.87,High,4.890004209314634
25,93.18601337,4,122.85,Low,8.231065598695958
25,138.6777315,5,142.16,Low,6.733348190516457
25,138.1059583,4,125.91,Low,6.158623733215273
25,141.8738111,2,78.48,Low,7.859656229686464
25,235.8449558,11,290.94,High,4.892005408435973
25,133.13180590000002,4,121.51,Low,6.070580848540593
25,150.8374102,7,190.98,Medium,5.557075802671533
25,153.7410595,5,134.13,Low,6.615623580561252
25,175.10663380000003,6,162.34,Medium,5.974876755077825
20,142.7959737,6,129.68,Medium,5.637252431618814
25,131.8794456,4,116.66,Low,6.957497966098559
20,101.8107126,8,173.02,High,5.582405958470769
25,170.01511530000005,6,160.27,Medium,5.627397850624167
25,123.7477969,5,139.17,Low,8.879077525239532
20,149.8279341,7,152.58,Medium,5.457983395736439
20,146.9078303,1,20.42,Low,8.175749830414407
20,123.4195649,3,90.31,Low,6.064352903106692
25,60.11216101,2,73.46,Low,8.377660327732839
20,113.6506207,4,112.0,Low,7.141884285914369
25,146.4429242,5,138.45,Low,5.903344504179742
25,222.98830730000003,8,217.01,High,5.07871773507034
20,88.37334707,3,92.52,Low,6.766168282385675
25,75.21571389,5,143.43,Low,8.669459299823831
25,112.9848728,4,122.77,Low,6.7294581993009395
25,164.701394,7,197.76,Medium,5.553091200071244
25,124.3882154,2,79.5,Low,7.471099492804752
25,83.26369216,3,107.01,Low,7.046789140363916
20,209.5205697,7,150.8,Medium,5.795482912570548
25,180.7808536,11,291.77,High,4.5608788547016825
20,98.14573902,1,22.14,Low,7.789062283950123
25,136.3579062,2,68.83,Low,8.350752311678141
25,91.89328476,2,85.44,Low,7.466003997090431
25,140.9436815,8,223.34,High,5.178902657685855
20,157.1689923,3,90.58,Low,7.466928841092249
25,120.0717977,5,134.52,Low,6.458633861759272
20,126.5526558,8,171.18,High,4.942271739842553
25,119.6672754,1,52.19,Low,8.020345972737971
25,117.8443696,4,117.12,Low,7.031520685991518
25,126.9630479,3,101.77,Low,8.675245093855613
25,145.20156469999995,7,175.84,Medium,5.267302494712072
25,98.55969519,1,52.87,Low,8.616259797386574
25,135.2829792,5,138.18,Low,6.790162753074993
25,130.9945492,7,182.5,Medium,5.393077137488092
25,163.1727721,6,160.75,Medium,5.74413019772846
25,105.07872009999998,3,106.6,Low,7.076854825792262
25,96.05721925,3,103.37,Low,7.260323244498652
25,104.0599736,1,39.47,Low,7.987341272723802
20,177.28891090000005,9,203.38,High,5.004865568239049
25,153.8273159,6,160.37,Medium,5.699288760645191
25,121.7680312,2,82.07,Low,7.457354945410329
25,143.47275459999997,7,182.04,Medium,5.262210302248383
25,183.4346479,8,208.47,High,5.2328707529252885
25,216.43040130000003,9,267.44,High,5.032966773568322
20,143.6653089,7,152.15,Medium,5.821984465013558
25,111.9657647,2,77.45,Low,7.7900907557219945
25,110.0629536,3,103.98,Low,8.131012934320399
25,74.45563167,4,116.35,Low,9.04967643260722
25,140.05747250000002,3,107.6,Low,8.442197559945281
20,110.4564265,6,130.18,Medium,5.497318859961461
25,133.1582413,4,114.61,Low,7.1580518944837905
25,146.938998,3,98.13,Low,8.941451364588621
25,105.67990159999998,3,98.24,Low,8.634936145401074
25,127.2529649,2,79.42,Low,7.844531961928448
25,209.325042,9,272.85,High,4.937405467112237
25,123.7945854,4,119.73,Low,7.256737406013333
25,155.7740025,4,114.64,Low,6.0978364217079255
25,69.67103803,1,43.79,Low,7.855971406455916
25,137.5522983,2,82.01,Low,6.548788008873738
25,140.5111439,1,41.0,Low,9.01397584221693
20,169.4570394,3,91.76,Low,7.865184654998446
25,94.23844327,1,42.2,Low,7.764600585278384
25,107.8670943,4,113.98,Low,5.963748622069884
25,81.07051931,3,106.57,Low,7.014815331380468
20,158.12844919999995,6,131.02,Medium,5.713741722949694
25,69.29736152,1,53.45,Low,7.284702576974318
25,109.7331109,4,117.84,Low,6.816641748010971
20,120.1479562,2,64.11,Low,7.848860519774675
25,88.77212632,1,44.99,Low,8.086933403300483
20,170.27274530000003,8,170.4,High,5.302409475522782
25,169.3667373,6,163.96,Medium,5.929611291456969
25,85.86749107,3,98.04,Low,7.2572991295737435
25,223.4083816,11,295.83,High,4.881171325395028
25,129.6964102,2,80.7,Low,7.532777068959842
25,113.70273290000002,1,38.99,Low,8.678174367436569
25,106.4995586,2,75.41,Low,7.4909988894942865
25,138.78140459999997,2,75.33,Low,6.485105613256676
25,75.85913803,1,51.89,Low,7.687223406096127
20,123.2050695,5,116.23,Low,5.65037852391546
20,82.09865418,1,20.71,Low,7.770951357592651
25,106.591063,4,125.2,Low,8.459115156957116
25,113.742893,2,69.75,Low,7.7340737765394865
20,154.4334255,9,198.69,High,5.148970955191348
25,99.95962548,5,136.44,Low,8.256027013564562
25,148.7094749,7,183.84,Medium,6.099368255935958
25,129.4566402,4,126.43,Low,8.297636122571006
20,152.6940073,5,124.63,Low,7.138902914721768
25,126.3824601,2,85.33,Low,7.8985531785666385
20,137.01131850000002,6,131.01,Medium,5.59086866049248
25,83.39552409999997,3,98.42,Low,7.040192118711173
25,166.3064763,3,107.44,Low,7.499467169542733
20,105.6359531,4,111.11,Low,6.983899888862849
25,134.44482549999998,2,75.77,Low,8.004633129962421
25,117.43339679999998,2,71.96,Low,8.448516489805789
25,154.3022919,3,99.97,Low,7.657624711522027
25,139.95674430000003,7,190.81,Medium,5.393100345718954
25,114.9927907,1,48.89,Low,7.986901074044636
25,117.3794513,6,161.37,Medium,6.225912299680062
25,146.2800259,4,119.07,Low,6.257113341026791
20,139.65050119999998,7,148.03,Medium,5.784240067428995
20,140.0374883,7,148.94,Medium,5.5881516210403985
25,88.23187571,3,95.93,Low,6.8682241766372405
25,160.2372717,6,157.74,Medium,5.719051590806695
20,130.1021366,6,131.39,Medium,5.5153387070410576
25,114.45445359999998,2,72.34,Low,7.57398371713335
25,89.06176267,7,183.3,Medium,5.180562728625424
25,185.9397688,7,193.16,Medium,5.112698809244735
20,133.0822602,2,57.75,Low,7.520269889473495
25,122.1111792,4,119.17,Low,6.837060596027652
20,144.3459269,6,131.58,Medium,5.6350088323558944
25,156.7892191,1,36.14,Low,8.520454767834275
25,189.4942226,7,188.49,Medium,5.171547766111893
20,146.5241886,5,120.09,Low,5.948064131827957
20,154.37017590000005,5,127.03,Low,6.940007405650789
25,96.86219276,2,72.85,Low,7.329487114324653
25,136.72932649999998,5,140.7,Low,5.9449899277119025
25,204.232408,9,265.61,High,5.059659589186105
20,168.289027,5,127.17,Low,6.745958129221981
25,189.9373034,8,235.91,High,5.371968409161291
25,122.3293647,4,126.33,Low,6.752020493013989
20,150.972507,4,109.87,Low,6.278511302309856
20,199.5694688,5,115.62,Low,9.155183555399251
25,112.2824911,2,81.99,Low,7.3256777825338055
25,143.9468052,5,141.88,Low,6.66044242980714
25,98.06918282,6,162.19,Medium,5.755749070253166
20,178.88217869999997,5,118.11,Low,6.998595805527107
25,88.98137899,3,102.94,Low,8.153767192942183
20,133.5972538,7,147.93,Medium,5.32179368919233
25,162.30206850000005,5,145.19,Low,6.708384734139699
25,146.5945697,2,68.89,Low,8.453154313527435
25,188.69579,10,278.08,High,5.010037209670791
25,114.4596575,6,163.95,Medium,5.459720376166737
20,149.63248149999995,2,56.63,Low,8.00248772437411
25,128.13835749999998,3,102.38,Low,7.29928445428723
25,133.2989728,5,133.21,Low,5.81398058946786
20,207.8610265,8,172.46,High,5.112179253140022
25,153.499718,1,52.87,Low,8.370956614117699
20,180.6757571,6,130.83,Medium,6.890859867035255
25,152.85400880000003,4,122.72,Low,6.078976291636862
25,151.8945765,6,164.35,Medium,5.6219077763829075
25,92.65803889,2,74.4,Low,7.285114862909907
20,136.19542819999998,2,63.96,Low,7.705428910750719
25,194.8820715,8,207.82,High,5.1240709692038315
25,146.5075205,2,84.13,Low,7.793986388382248
25,146.5757413,6,156.98,Medium,5.62207804819953
25,143.08156780000004,7,175.76,Medium,5.27891038489348
25,166.369111,8,215.55,High,5.325879642029266
25,84.02839606,4,122.16,Low,6.498984537879462
20,125.794281,4,109.02,Low,7.217348968456797
20,145.6459111,5,120.14,Low,6.517129770617878
25,208.2960513,10,283.04,High,4.894840380553166
25,124.1273552,2,78.98,Low,7.421488572646389
25,104.4536823,6,162.59,Medium,6.255787634601379
25,110.7429398,3,101.74,Low,7.1399638096357005
25,175.7513013,7,188.1,Medium,5.192661209429163
25,157.71630080000003,5,133.14,Low,6.6462752565857475
20,56.52441729,3,89.75,Low,7.582363876491508
25,119.3639599,6,167.55,Medium,5.27589009434973
25,198.9057149,4,125.46,Low,7.646216736936498
25,102.3873334,1,54.12,Low,7.6694077208611375
25,153.443172,5,143.44,Low,7.143094742531817
25,122.825823,8,215.17,High,5.409389749936909
25,175.97330549999995,6,155.71,Medium,5.263141416360333
25,146.4034359,5,137.93,Low,7.019577976340732
20,207.8097157,8,170.61,High,5.097595897911969
25,186.5224175,7,193.25,Medium,5.644693442080094
20,200.4799889,7,152.86,Medium,5.218997996392373
25,169.22727969999997,8,232.96,High,5.379421598635964
20,126.3827207,3,92.71,Low,7.290470353124978
20,130.5507463,3,92.64,Low,7.312629705406939
25,139.4845197,3,103.02,Low,7.55940547119029
25,116.8143878,4,118.15,Low,7.101818006438584
25,94.01145533,4,119.88,Low,8.73635252233399
25,141.156246,4,123.87,Low,7.174992394768626
25,138.3125396,2,81.65,Low,6.5664937024801935
25,131.4046762,5,140.32,Low,5.977289983705447
25,118.3044599,2,75.83,Low,7.438719497042977
20,105.2184495,3,90.04,Low,7.187371036997259
25,164.97333769999997,5,138.06,Low,6.870516574672859
25,121.0660402,5,140.93,Low,6.607940310580917
25,69.28471544,3,102.96,Low,6.625777808850759
25,154.8429119,7,187.54,Medium,5.47579261784999
25,148.8177565,2,69.92,Low,7.831008532421841
20,111.08747040000002,2,66.53,Low,7.776755182740615
20,140.7438197,7,151.17,Medium,5.229587076396415
25,123.9056671,4,119.63,Low,8.555321148747428
25,115.7167365,6,153.89,Medium,5.287860991923068
20,126.3284565,6,129.44,Medium,5.5749200287640335
25,136.18360280000002,4,114.8,Low,7.258645286925651
25,140.0152081,4,117.42,Low,7.242628359525318
25,55.26384734,5,136.05,Low,6.076258339517036
20,96.6203426,4,113.13,Low,6.8330246358762095
25,205.7386181,6,159.05,Medium,7.255271747090127
25,87.45704367,1,49.11,Low,7.730600546364547
25,137.3998842,5,133.36,Low,5.898385158640493
25,86.34970153,1,54.4,Low,7.399517913731531
25,80.27817033,5,133.68,Low,6.2990402550045514
25,152.7619861,7,187.78,Medium,5.5528023503802855
25,160.42300469999995,7,194.88,Medium,5.538714650942685
25,92.73474216,4,115.64,Low,6.737848604802128
25,111.4597246,3,107.51,Low,8.181784801490442
25,164.6415689,9,261.13,High,4.8764269200031585
25,145.7576015,2,67.66,Low,8.431700350014008
20,142.5034991,1,29.14,Low,9.097992400485897
25,170.2966767,6,154.13,Medium,5.7823498167208065
25,189.9996777,8,231.42,High,5.4196902587377345
25,44.49305175,3,94.85,Low,6.573235038686241
25,160.4488877,1,45.09,Low,8.41719651516819
25,71.66312441,1,49.73,Low,7.497986634962464
25,203.1090823,8,235.34,High,6.146924363946854
25,95.64169102,2,70.85,Low,8.130624565518625
25,119.799338,2,67.84,Low,7.832437632246434
25,177.8837554,3,107.73,Low,7.66267669973073
25,145.4557478,10,279.9,High,4.725681235506065
25,141.3742096,5,145.17,Low,5.641056604493189
25,150.81637980000005,9,273.35,High,5.093078766089917
25,95.24285646,4,123.63,Low,6.586007567358418
20,116.4491535,3,89.65,Low,8.790738070421666
20,93.93749778,5,124.88,Low,6.1853978396804274
25,135.09720080000002,5,139.11,Low,5.745223474424887
25,140.6853209,4,119.19,Low,7.024995398369207
20,96.39147006,2,66.08,Low,7.336609876715807
25,125.370989,2,74.0,Low,7.5285541663295685
25,117.0597479,4,119.54,Low,7.2008045108275205
25,178.68746059999995,8,214.93,High,5.697796468919097
20,157.2705841,5,119.51,Low,7.191917236321958
25,118.5597764,2,80.21,Low,7.610775841052244
20,116.8356856,4,111.99,Low,6.802692790614548
25,173.6318097,6,159.41,Medium,5.685046798300129
25,127.5140612,4,117.64,Low,7.207225266283945
20,116.3469528,8,172.39,High,5.177626221532192
25,142.9526295,7,181.05,Medium,5.469551338092167
25,97.08000277,1,55.85,Low,7.759352219095305
25,146.3470245,8,223.12,High,5.173815977073598
25,134.0977716,2,73.76,Low,7.786090963131944
20,165.7063442,6,132.49,Medium,5.685780042736039
25,141.0124313,2,79.58,Low,7.804655675613045
20,128.9230147,2,61.43,Low,7.444656582711035
20,87.4719762,3,91.59,Low,7.2441536368835635
20,160.32846919999997,9,201.07,High,5.177798169789869
25,118.3630082,4,113.95,Low,7.107046762672999
25,87.71648954,1,47.36,Low,7.821579968462807
20,109.65933400000002,4,112.14,Low,6.680707034217489
25,85.86046442,4,124.9,Low,8.72818165836971
25,120.7063129,2,78.78,Low,8.268107277685534
25,95.67917332,2,86.12,Low,7.513924287104917
20,146.2119053,7,150.43,Medium,5.6177492182073605
25,107.6247408,2,75.8,Low,7.551999081442652
25,83.46495766,1,53.26,Low,7.758860258092705
25,69.50930971,1,40.2,Low,7.481302613615308
25,149.4487211,5,132.92,Low,5.995410632318121
20,160.4878736,7,147.87,Medium,5.427435915486696
25,157.0032908,5,143.07,Low,7.104685305192185
20,142.622209,7,149.23,Medium,5.356403392917619
25,106.4513553,6,158.29,Medium,5.488213774954671
25,167.3161583,4,114.72,Low,7.275568239725489
20,161.3672601,7,151.13,Medium,6.374258790228764
20,127.5924836,2,66.0,Low,7.8894625895361
25,161.820132,6,163.99,Medium,6.450984867829532
25,96.31511984,2,73.52,Low,7.500656951892031
25,161.5252898,2,80.17,Low,7.9948977033944555
25,155.13610419999995,5,140.08,Low,6.631943596372297
25,111.7988708,4,120.11,Low,7.105642544763019
20,83.56968825,1,28.02,Low,8.745842579695033
20,141.6929534,5,122.63,Low,6.6156384010722284
25,161.6867126,3,95.53,Low,7.458025430841525
25,131.8439591,8,223.8,High,5.000952829262498
20,132.72983290000002,8,172.32,High,5.11392452202725
20,75.02296582,1,26.15,Low,7.804863995472638
25,137.1140888,3,103.3,Low,7.276794379890181
20,129.2707791,5,125.01,Low,6.026278668501746
20,85.70201972,1,26.57,Low,7.784022458210988
25,149.9736099,5,144.88,Low,5.801403200740397
20,201.3949053,6,131.56,Medium,7.264301281957241
25,118.6651024,6,166.89,Medium,5.956238910612977
25,164.8132303,7,174.9,Medium,5.430999872004552
25,139.83110390000002,4,115.59,Low,7.042799585644982
25,146.3815645,4,120.57,Low,7.140032273503152
25,137.82413359999998,2,68.39,Low,8.005569712360394
25,129.1402693,5,142.63,Low,6.694381262078621
25,110.3990749,4,119.12,Low,5.925666187241748
25,153.3215613,4,119.98,Low,6.147683629064083
25,59.37914529,2,75.48,Low,7.048538840239263
25,134.32024750000002,3,96.95,Low,7.420603844665818
20,130.9478752,2,65.64,Low,7.5630076577332055
20,172.38567759999995,9,198.94,High,5.15593390697865
25,131.2522085,1,49.55,Low,8.12034413788978
25,146.1680378,2,79.89,Low,7.874875974347093
25,123.4424694,4,116.66,Low,8.224944787496074
25,109.2176552,6,165.95,Medium,6.196215472643514
20,125.4626767,8,174.14,High,5.189457227268431
20,152.48510349999995,5,119.16,Low,8.832091044602016
25,119.361236,8,219.86,High,5.203952045453236
20,140.0780921,2,64.73,Low,7.950940147247856
25,100.2852695,2,69.5,Low,7.306867135046926
20,165.34697350000005,8,172.79,High,4.937273469437544
20,131.7345176,5,121.09,Low,5.833698387334429
25,133.1815064,4,128.34,Low,6.964130253674165
20,183.0289701,3,91.65,Low,9.154032041677272
25,161.0008753,6,159.86,Medium,5.79341003180756
25,128.0961807,6,167.95,Medium,5.593341022269574
25,123.6766957,5,137.35,Low,5.731226346921159
25,71.80122562,5,135.11,Low,8.074425987513152
25,122.1484123,5,143.44,Low,6.57729761785405
25,165.7550726,7,196.48,Medium,5.505792398189338
25,98.62024089,1,45.64,Low,7.619095791912228
25,188.3451638,10,283.24,High,4.921520570474251
20,127.2315483,4,110.72,Low,6.86959786567326
20,85.02974807,6,129.06,Medium,5.620972934395453
25,140.73802460000005,4,122.61,Low,6.091303300583904
25,149.0461685,5,146.66,Low,6.982169087551638
25,145.89384740000003,7,177.62,Medium,5.460268224971568
20,138.61372419999998,3,91.66,Low,7.3715080165363975
20,151.1690727,5,124.82,Low,5.879240276232762
25,83.34664897,4,116.71,Low,8.515754513502864
25,219.6929443,7,191.95,Medium,5.277565046460971
25,153.5940092,7,174.48,Medium,5.5866267931227656
25,99.83263756,5,145.86,Low,6.386186899952924
25,110.6964501,1,43.89,Low,7.954971761611885
25,168.59212,8,238.37,High,4.965346315891393
25,117.1967587,5,135.44,Low,5.782960209460611
25,109.781171,4,116.29,Low,6.54060670354928
25,190.2497263,8,223.59,High,5.555803998789206
25,55.15310435,2,67.99,Low,6.977133080679052
25,129.969866,6,159.16,Medium,6.290982391439332
25,77.16670690000002,1,47.63,Low,7.487379064475331
25,200.6092298,10,283.19,High,5.175120242700246
25,100.8349981,4,124.52,Low,6.69159518523978
25,134.8997857,3,97.54,Low,7.275250060587972
25,104.6623242,3,99.5,Low,7.172565909021603
25,84.6059368,3,106.47,Low,7.029367338815165
20,152.5624822,7,149.54,Medium,5.2072660275144145
25,148.01105859999996,5,138.75,Low,5.816062392867782
25,166.9302852,3,95.79,Low,7.623358543105223
25,154.6317149,5,137.58,Low,5.901533219911342
25,130.1961851,5,138.11,Low,5.965942427173225
20,110.01268799999998,4,111.99,Low,6.004222373227833
25,180.9604978,8,212.47,High,5.450203873775233
20,90.33267996,2,59.84,Low,7.334817590274499
20,136.1346009,4,109.49,Low,6.126644577818658
20,154.87444399999995,1,29.2,Low,8.639180872922609
25,137.86958059999998,4,120.44,Low,7.0145455456919095
20,201.4100964,10,216.97,High,4.925826084700686
20,86.31206483,5,122.22,Low,6.361538451813661
25,125.3407318,8,227.57,High,5.1030981511666225
25,117.8516609,3,103.36,Low,8.15963044213523
25,98.54344737,3,94.97,Low,6.951403625847798
20,58.71600055,1,28.63,Low,7.5714563829790755
20,150.8868546,5,114.89,Low,6.648320467799405
25,121.0867424,2,77.84,Low,7.795322895168869
