review,sentiment
This is probably the best mcu movie ever. Also the last hour of the movie is the best action set piece I’ve seen in movie history,1
"This is really the FINAL of Avengers who we know of 10 years in MCU. Excellent, dramaticaly, impressive. This film has so much fan service, plot twists, few humor and vision of new ""many-worlds interpretation"" of time travel.Also, I knew that the Scarlet Witch may kill a Thanos in solo",0
"This is the absolute worst marvel movie I have ever seen. I thought I was angry about the ""strong independent women don't need no man"" forcing. I thought I was angry about the inconsistencies. I am angry about the end of the movie, when Tony was at his weakest, barely managing to stay alive. Tony's wife indirectly killed him by telling them to give up and die. They had a chance of staying alive, you don't just tell someone they can die when they're barely conscious. Especially if it's someone their semi-consciously responding to. What actually happens when you tell someone that; They're a loved one and telling to die?; Must be better to die then. The absolute nerve and the ignorance. I don't even know how to describe this other than a massive betrayal from the character that doesn't even know they were the final nail in the coffin. I was personally insulted when they told him that, and a bit more when they cried after killing them. I would rate lower if I could.",-1
"This is the best movie made by marvel. It was the perfect combination of different elements throughout the MCU, and is a perfect wrap up to the infinity saga.",1
"This is the biggest fail I ever seen. I loved precedent chapters, I really wonder how they could change an awesome heroic adventure into a poor comedy with no action (6 minutes of fight on 3 hours? Less?) I can't imagine how Hulk's or Thor's fans are thinking about it... I'm really disappointed on this closure.",-1
This is the perfect conclusion to the ten year run of expanding the Marvel Cinematic Universe. Everything came full circle.,1
"This isn't a bad movie, but it wasn't what I expected. There were so many sponsors which were shown in the movie undiscriminately (AXE, audi and Fortnite) except for the PS4 one. There was too much humour and there was a clear social and politic message which looked really obvious in the movie. The strongest avengers such as Hulk and Thor lose the uniqueness of their power in the movie and they are ridiculized while Captain Marvel is stupidly overpowered. The movie has too many stupid jokes and unnecessary scenes. The plot isn't very interesting and it should be more close to the comics. There are still many more mistakes to talk about but it could spoil some scenes. I'm giving it a 7 because of the special effects and the sound/music (even if it is too repetitive during the movie), also because it wasn't as disappointing as Captain Marvel. The actual score should be between 5-7.PD: What the hell is the last scene with Captain America and the way Thor looks?",0
"This movie brought me to tears; several times. When a movie cultivates that much emotion in someone, I declare it as an incredible work of art (or amazing marketing). It never ceased to entertain me and it interested me until the end. The only thing that keeps me from saying that this is the greatest movie I have ever seen, or at least of the 21st Century, is that one must watch all of the 20+ movies beforehand in order to fully feel for the characters and be encompassed by the beauty of what the MCU has come to be. All in all, I would suggest this film to anyone, Marvel fan, movie fan, or bum (because that is the only other thing you can be if you are not the other two).",1
"This movie can only be described as one word...EPIC. The movie hits you with everything, high stakes, action, scream out loud moments and cry your eyes out moments",1
This movie deserves an award for best movie of 2019 and the 2010s decade it is just that good,1
this movie did not need to be as long as it was it could have been closer to 2 hours they dragged out dialogue a little to much and focused a little to much on character development but overall this movie was a good spin on the mcu it has a darker tone and supases they amount of characters that were in infinity war. the movie wasn't the best but it was what i expected and it ended on a good note and was a good experience watching it.,0
"This movie feels both like it was written specifically to subvert expectations and by someone whose only MCU experience was reading the script for IW. The biggest bother for me was that every main character is suddenly the opposite of what they've been built to be: Stark is suddenly a selfless family man instead of a selfish A-hole, Cap is suddenly a selfish A-hole instead of a selfless warrior, Hulk has been completely nerfed, in Ragnarok Thor became the God he was always meant to be and then suddenly he is depressed, fat and shirks his duty onto some rando we just met, we still haven't been a given a single reason to care about Hawkeye(other than his godawful haircut) or Widow yet I'm expected to have an emotional reaction when Widow sacrifices herself, Antman is borderline bullied throughout the film despite coming up with how to defeat Thanos and Thanos became a brainless megalomaniac instead of the superbly written antihero he was in IW. The time travel plot was pure deus ex machina laziness and there is no way in hell the Tony Stark from the previous MCU movies would sacrifice himself like he did that just isn't who he is. If the goal was to shuffle out the old blood for new blood than they should have stuck with IW's ending which would have been a perfect setup for a whole new MCU. I gave it a zero because honestly the whole film seemed to be a lazy attempt to wrap up lose ends as quick as possible rather than giving fans a memorable ending to a decade worth of world building.",-1
"This movie had GLARING plot holes and character inconsistencies but i'll focus on just Cap here.   How did he show up as an old man?   If he was able to go back in time and rewrite things, which is what they tried to explain was not possible, then how did he go back and marry Peggy?   Also,  Tony just died and the universe was just attacked----and he decides to sit on the bench after that?    Also,  how did he return the stones in it's original form i.e. the space stone back into the tesseract.   Once everybody calms down you'll see that this movie was a gigantic mess that the Ready Player One climax does not make-up for.    Act 1:  Leftovers TV show  Act 2:  Back To The Future/Time Travel that fails to stick to it's own logic  Act 3:  Ready Player One/fan service.",-1
"This movie had it all. I don't think it is any better than Infinity War but I don't think the two should even be compared. It's really a 7 hour movie, or a 7-episode final season of a TV series. What a way to end it.",1
"This movie has 4 mentionable issues, two small and two big, but overall it's a fun, entertaining, exciting, surprising at times, and emotional. Small issue #1. The Captain America Vs. Captain America fight could have easily been prevented by future Cap saying something only Cap would know. There's a better way to do that scene. Fight first then future Cap states only something Cap would know, ending the fight. Small issue #2: Pacing of the first act. At 3 hours, the movie mostly moves at a nice pace, but there was a bit of lag at the end of the first act. Big (and biggest) issue #1: Thanos finds out about the plan because past Nebula is on the same ""network"" as future Nebula?!?!? Future Nebula would know that might be a risk and/or would tell that they were reading her memories when she got to the past. That's really lazy writing and it the main plot point of brining Thanos into the fight.  A better way to do that is have either future Nebula infiltrate Thanos and get caught or Thanos intercepts the future Avenergs messages and is concerned enough to investigate and ends up catpuring future Nebula. Big issue #2: The ending with Cap on the bench and Bucky and Falcon watching him. In this scene, if there's one person who's going to approach Cap it's Bucky or both of them, but not Flacon. I mean they even made a whole movie about Bucky, not Falcon. Secondly, if Bucky would have went over there, would Cap have given HIM the shield or told Bucky to send Falcon over? (I'm cool with Falcon being Cap BTW). That's just for starters. The team throughout the movie were trying to prevent messing up the timeline by changing events, but Cap does just that. He goes back and marries Peggy preventing her from marrying her original husband and having her original kids (from Cap: TFA). This is a huge time ripple. In short, because there's so much awesome, funny, and exciting moments, it raises up an structurally 6/10 film to an 8.",1
"This movie is a cinematic masterpiece. Right from the start till the very end, it delivers, in every possible aspect of brilliant filming. Its ability to pull at your heart string is only surpassed by the incredible action and breath taking visual effects. This has to be the absolute best Superhero movie ever made. By a significant margin.",1
This movie is excellent in almost ever way you can think of. The movie fells like fan service to all the long time fans and still is great for the new group of kids. Love this movie with all my heart.,1
This movie is great it ends all the story lines of the different characters. It packs an emotional punch and i cried my eyes out in the theater. This movies is a great ending to a big franchise.,1
"This movie is great overall. However, time travel gets confusing and at parts I got lost on the plot.",1
"This movie is one of the best comic films, and I'd like to give you viewers to make sure you watch this movie in the first time. It's a masterpiece and a great deal with sad and emotional sequences.",1
"This movie is slow, with an awkward plot, it's just a muddle of stupid references and cameos. Just plain boring.",-1
This movie is so amazing as it is but i hear rumours about the extended versions with some cut scenes which would have been amazing in the movie. But amazing wish it was 4 hours,1
"This movie is utter garbage... Timetravel ""This is not some back to the future bs"" - True, Back to the future was a masterpiece... This movie is just overrated and totally trash. I am a marvel series fan, but Endgame did everything wrong... 3 hours garbage. No plot convenience , no action... Without spoiling, that movie is horrible... Just boring and some of the worst and unsatisfying movies I have watched in years... Superstar cast... Boring predictable garbage...",-1
this movie is well_designed one but how much popular  it is! that is out of thinking3 less points because they always managed the story like a noob ( destroy half earth and bring it back in the future or kill units that will respawn like hell),0
"This movie isn't as good as what people say it is, but it's still a good movie. I feel like the plot isn't as strong as Infinity War. The movie has a lot of nostalgia, especially for MCU fans. Overall, it is good, not great, and it ended the saga with a bang.",0
"This movie may not be exactly how you want it, but it does the greatest possible job of making everything make sense.",1
This movie was 1 hour and 45 minutes of plot packed into 3 hours. Except for some good one-liners from Rocket and and several amusing references to other movie franchises the movie was a long slog to a predictable ending.,-1
"This movie was a huge disappointment. A mix of plot holes, inconsistencies, paradoxes and logic defying rules of time travel about which I can talk for hours. I will rather not get into that to keep this review short. My next issue is with how they mishandled some characters. The most obvious victims to this, but certainly not the only ones, were Hulk, Thanos and Thor. Even humour was not working. You have to make sure to not cross a line when something instead of funny becomes annoying, cringey or even outright disrespectful and offensive. I feel like they failed at finding the right balance in Endgame. The butt of almost all jokes became Thor. Instead of making him funny though, like in Ragnarok we loved, they made us to laugh AT him. They simply turned one of the strongest characters in MCU into a joke and scrapped like 10 years of his character development when he just gave up on his people. That was cheap. Another thing that kept me bothering were the SJW moments. As a woman I love to see strong female characters, but this felt forced. All in all the movie is in my humble opinion a mix of lazy writing, fanservises, and a lot of money that went into its production in hopes that under all that glitter and expensive CGI people will not notice just how weak the plot is. And it seems like it is working.",-1
"This movie was a huge disappointment. A mix of plot holes, inconsistencies, paradoxes and logic defying rules of time travel.",-1
"This movie was amazing from start to finish. It was filled with heart, action and altogether a great sense of closure. Although there were some plot holes scattered throughout the movie and slightly less Iron Man fight scenes than I would've hoped for, it still ticks practically every box that I was after and is a great sendoff to the Avengers franchise.",1
This movie was okay. I am in love with thor because hes super awesome and sexy and captain america sucks i hate him hes so annoying. I was very disappointed with this movie because thor was fat and not sexy for almost the entire movie he barely fought. I almost cried when that idiot captain america was able to pick up thors hammer but i was even more mad when his eyes turned blue and he could do the lightning thing. Thor is way more awesome than captain america and in avengers end game it didnt seem like it. It was more of a comedy than an action and adventure movie. The ending was sad because my third favourite avenger iron man died I rly rly rly wish that it was captain america instead. But anyways thor is just super awesome and it would have been fine if he was fat for a bit then he was sexy and awesome again at the end for the fight scene but no he was fat and not awesome the entire time. I was super excited to see thor be all awesome and his eyes turn blue and lightning strikes everywhere like when he came into wakanda in infinity war but nooooo he was fat and not sexy. And also i didnt like captain marvels haircut and the first 2 hours of the movie suck and i wish that they at least made all the superheros awesome for the end. But instead they made everyone but the strongest avenger (thor) awesome. And i also like black panther and he was in it for like two seconds and i love tom holland and he was cute in it but he was only in it for like two seconds. So pretty much thor rules captain america drools but for some reason they made thor fat and not awesome at fighting and not sexy the whole movie so im very upset but obviously i still love thor with all my heart chris hemsworth is the sexiest man alive,-1
this movie was so much **** i loved infinity war but this was garbage. the pinnacle definitive moment no spoilers is black widow and nighthawk trying to kill each other to prove who loves who the most.,-1
This movie was way too slow and too long. I don't mind a movie that is slow if it has great dialogue and characters. But I'm not a huge fan of most of the superheroes in Avengers. I think to enjoy this movie you need to be deeply invested in all of them. The only interest I had was with Thanos. The problem is the Thanos we seen for most of this movie had very little knowledge of all the superheroes he was fighting. He obviously had no knowledge of what happened in Infinity Wars. So the fight scenes didn't have as much weight to them as they should have. This was the biggest problem I had with them using time travel. Also time travel has been done so many times it just felt cheap and lazy. I'm also not a fan of them making Thor fat and making Hulk more human like. They are trying to get rid of all the best male superheroes. They also killed off Iron Man. They are full on SJW's putting down male characters and trying to make the female ones look better. I can't stand this trend with Marvel. You also get a scene with all the women superheroes on screen at once. It's too in your face at this point for me. I like strong female leads like Wonder Woman if done right. But Marvel goes about it the wrong way. The ending had some cool action scenes with some cool CGI. But that doesn't make a movie good. It's something that can help compliment a movie if everything else is good. But this movie was terrible in my opinion.,-1
"This movie wraps up the wonderful Marvel Cinematic Universe amazingly. It is very entertaining, intense, and emotional. The jokes aren't as good as in other movies, like Spiderman or Thor: Ragnarok, but they still exist. The plot wasn't what I expected and there are a lot of plot twists and entertaining characters. Overall, I give this movie a 10 out of 10 and it is probably my second favorite Marvel Movie behind Thor: Ragnarok.",1
"This movie's plot is half-baked with lots of holes. Not a lot of action scenes, too much backstory about lives of superheroes. Thor did not really play an important part in the movie. Overall, it seems like the movie was a little cash-grab.",-1
"This one is a bit weird to judge.As a person who read alot of comics when I was younger, and have seen all the movies at least once, I was invested in the characters wich helped alot. Its alot of pretty good acting, but unless youve watched the earlier movies you wont understand alot of whats going on, and probably wont care. But for me? + : Good acting, good action and a fitting celebration to the last 10 years of movies.- : Not alot (from my POV)Neutral: the plot was a bit ... I dont want to say bloated, but a bit all over the place in the middle. And it was a LONG movie, for good and for worse.",1
"This one's great. Its the character moments that do it for me. They seem to tie things together well and even unmake a plot hole or two from previous movies (bad news, they're still plot holes in those movies!)Characters acted true to their character, although there was not enough Hulk, Thor was a bit disappointing and Catpan Sparklefingers was as sour and holier than thou as I assume she was in her own movie.",1
"This review contains spoilers...For a 3 hour movie there is surprisingly little action. Central characters like Thor and the Hulk did hardly anything and were just lame. Captain Marvel was supposed to be their knight in shining armour but she was hardly in it at all and at the end fails to best Thanos one on one, even though she's just blasted through the middle of a giant space cruiser. I really thought she would be his downfall. If you're going to hype her up that much, make sure she's really a solid element of the film. Too much dialogue, too many sentimental moments. Ending it on Tony's Stark's funeral was just a downer when really you wanted some real cathartic, happy times after the bleakness of Infinity War. It's not even clear how Stark gets the stones from Thanos as one minute they're lodged in this glove and then next minute Stark has them without you even knowing why. Annoying that Black Widow has to die and they couldn't figure out another way to get the soul stone. Hawkeye's rage filled murdering spree near the beginning feels kind of forced and weird. Stupid humour that went way over the top, like Thor becoming a complete loser. It was funny for the first five minutes but when you realised how much they'd nerfed his powers you just felt disappointed, especially after how badass he was in Ragnarok. He was almost discounted from contributing altogether and was just pathetic. Stark's banter with his daughter was just cringey. Why did hulk wearing the infinity gauntlet for 10 seconds manage to restore the earth again? That wasn't explained but maybe I missed it. This always happens, when the hype is so high things go the other way. Captain Marvel's movie was dire as well. For me, although DC have a worse track record, Marvel still haven't topped Wonder Woman. Their new joker movie looks top notch too. Just hoping Guardians 3 is good.",-1
"This review is an edited for size, repost from one of my blogs on wordpress. https://evergreentimes.wordpress.com/2019/04/26/what-a-finale/  Avengers: Endgame was nothing short of brilliant; it is a masterpiece in the genre of super hero films and is good enough to transcend the action movie sphere.There were a great many reviews suggesting the movie was long. But was it? Making reference to its length tends to lead the reader to believe that it dragged on. This film does not drag on, not at all. Never once during the entire 181 minutes, yes friends that is a minute beyond the three-hour mark, did I get that feeling of ""this is a long movie."" Not one time. Is it a long movie? No, no it is not. It is a three-hour movie that blows by like a two-hour movie.I still can't wrap my head around everything they were able to convey without losing the audience and without overwhelming it either. I have to say that the scene stealing in this movie is from an unlikely character. The Hulk literally steals the show. Thor is amazing as well but he is not what you expect this go 'round.I will have to view it again to really soak it all in but I will say it was not a perfect film if there ever is such a thing. Hollywood loves to do stupid stuff and Endgame is no exception. Tony shows up in an Audi E-Tron which is an all-electric vehicle and it is like other electric vehicles, silent. The director decided to have a roaring engine noise dubbed over for ""effect."" But Audi's E-Tron badge is enormous and in no way subtle, so it is just STUPID to have it roaring in like that! There, that's my complaint ;)It is hard to compare Endgame to movies in the past as I have the advantage of having seen those films before versus when I walked out of the theater after seeing Ironman in 2008, there was no Avengers to compare it to. I was comparing it to the movies that had come before it. Ironman was the first of the 22 films in the Avengers MCU Saga. Part of how these movies rank in my view is how I felt about the film after first seeing it. But also it is about how I feel about it later on, even years later. I still love Tim Burton's 1989 Batman, THIRTY YEARS LATER! That is why that film still rates so high on my chart. This movie however is tough to gauge because it is not a stand alone story. It stands on the shoulders of 21 films that came before it. It is also in effect, a ""Part II"" of the Avengers Infinity War. I feel like a major shakeup is coming on how I view these films and the impact they have. There are better films than this one if we separate the films from their companion films and look only at its stand alone value. Part of what makes this movie so good is the reference we have from the previous 21 films. When we look at the film as part of the totality of effort across all the associated and supporting content, Endgame is absolutely, Top Tier. All by itself however, not as much. But therein lies the reality, it does get the benefit of those prior movies.I still feel that Guardians of the Galaxy flows better and is more ""fun."" But this movie isn't supposed to be fun, is it? Yet in spite of the gloomy atmosphere that is the post Thanos Infinity Stone apocalypse, this movie is in fact fun. The movie will pay homage to the 21 MCU films that preceded it with a variety of scenes scattered throughout. It is rare to see an action oriented film that can produce moist eyes from tears of both joy and sadness as well as laughs like it is a good stand up routine. The movie weaves the plots of previous films into this film using what is likely some cutting room footage and it all manages to tie together nicely. Although there are a few hopelessly predictable scenes and outcomes, there are some genuine twists in how the Avengers manage to try and ""undo"" what Thanos had done. During the process of ""fixing"" things, Marvel manages to create some amazing scenes that are homages to the past, the way past in fact.This movie feels like an end, it really does. Yes, I know there is a Spiderman movie this summer and there will be a Guardians of the Galaxy III and a whole ""Phase 4"" of MCU, but it is a bit of an end. This film genuinely wraps up the whole MCU into a delicious burrito, dripping with cheese, and soaked in spicy sauce. And we the audience, just ate it all up. In the immortal words of Porky Pig... ""Th-Th-The, Th-Th-The, Th-Th... That's all, folks."" There were no special scenes during or after the credits roll. There will never be another original ""Stan Lee"" cameo. There is an almost foreboding finality to it. This really brings to close what may someday go down as the greatest series of motion pictures ever made. 22 films over 11 years all collectively formed into one epic saga the likes of which we have never seen before. It is quite possible, we will never see anything like this again. WOW what a ride! Thank you Stan Lee, may your stories and characters remain forever entwined in our hearts and culture.",1
"This review will have spoilers, I rate movie an 8 because it lives up to my expectations and I think it is money well spent to see this movie. But I still think that Infinity wars is a better and no Marvel or other superhero movies could reach that level. Infinity wars has an interesting plot to the movie when at the end of the movie characters feel lost and shattered by the love ones who are taken away from them. Endgame teaches you grief and how to move on and in my opinion that theme was used too much in the movie and was very overwhelming, but during this movie you can see the affect on the characters but not the other 50% of the Universe's population who are still alive. How bad is Thanos's snap? Is Earth's 50% population struggling from this incident? How are they holding up throughout this situation? How did the Thanos snap affect other countries politically? this is one of my complaints about the movie even though it's not that major. Another complaint that I have was during the end battle you see every hero come together and take on Thanos and his army, but Hulk was left out of this and we don't see him until Tony's funeral. I would've loved to see Hulk get back into the action even if it's only 5 seconds of him just smashing and throwing the villains like it's nothing. The only scene where Hulk does fight was when they went back in time and Bruce sees his 2012 self fighting the Chitauris during the first Avengers movie. And that's all I have to say about the movie I think that the movie is very decent and I can't wait to see the affects that everyone goes through without Tony Stark in the World.",1
"This serves as the conclusion to the entire Marvel universe Infinity Stones saga. Not that there aren't going to be anymore movies. Disney likes making money. But with several main actors' contracts being up and bowing out, this will be the end for several of the original Avengers team. What results is something we've never quite see in a film: a season finale, the culmination of a franchise of multiple movies, characters, and story arcs. (The sheer logistics involved making this must've been insane.) And I had the hell of a time with it all!The one big issue about Avengers: Infinity War, the first installment of this film two-parter, is that it had to juggle so many characters, that there wasn't a lot of time for characterization. However, now the cast is narrowed down to mostly the original Avengers. Brought back is the characterization that made so many of the previous films. Here we find the heroes at their lowest and trying to right things. What proceeds is a great character piece We see the conclusion to some of stories of people we've gotten to know after all these years. The finale is the most I've ever been emotionally influenced by a film.Although this is an ensemble piece, Robert Downey Junior's Tony Stark/Iron Man is the big lead, the hero that started the whole universe off and all his scenes, his highs and low, are great.Thanos is in less of this, but the cool, collected planner still makes a great villain.Fans of the movie also get to see callbacks to so many plot points and surprise character appearances. (Although, some things might fly over your head if you can't remember or haven't had the time or inclination to watch everything.) In fact, be prepared for many surprises in general.There is some pretty serious subject matter here, especially the first act. However the script manages to nicely balance this with humor. Both Chris Hemsworth as Thor and Paul Rudd as Ant-Man have some great delivery and lines.The movie looks great. (Again, the ability to make Thanos' facial expressions look so realistic is amazing.) Although, I wished some scenes were lit a little brighter. You can't always make everything out. The final fight scene is amazing and may be considered one of the all time greats.Admittedly, the movie doesn't have quite the tension of Infinity Wars. The second act is interesting, but not as strong as the beginning or end.Considering the hype of Captain Marvel being in this, she really isn't used much. Karen Gillan does a great job as Nebula and she appears more than in any of her other films, but I kind of still wanted to see more interaction between her the and the other cast mates. A majority of characters from previous films are in this, but if you wanted to find out whatever happened to Lady Sif or Sharon Carter be prepared to be disappointed. I'm really surprised about Sharon, considering that the directors who forged her character did this movie, too.Overall, this movie was an event that will make you feel all the feels, and I recommend you see this before it's spoiled.P.S. Don't worry about sticking through the credits. No end final scene this time. (They really wanted to set this up as a final chapter.) Thought there is a slight something if you're a movie completionist.",1
This trash play more like culmination of toxic fanboys culture than a conclusionCompletely anti-cinema,-1
"This was a good movie, but it was not a great movie. Infinity War was a great movie. This movie was also an hour too long and plodded along at a snails pace for the first 2 hours. Tony Stark was not a surprise. Black Widow was a surprise. Captain America was perfect.",1
"This was an absolutely fantastic movie.I am not sure which Avengers movie, 2 or this one, I would choose as the top movie from the Marvel cinematic universe but it definitely is one of the best ones, one of the 2 top ones.First my main gripe, combined with an admirable effort:The writers use Bruce Banner to establish the axiom of how a Consistency Paradox cannot be occuring. And I am glad that they did that. You cannot overwrite something. You cannot destroy the existence of something by overwriting its state and thus also not overwrite the event that served as initiation of the overwrite itself.That was perfect.What was not perfect? Well, first of all, they used Multiverse Theory. That is bad, because it is also inconsistent but whatever - let's accept that, it fits the comics overall and is at least no Consistency Paradox. BUT the story tries to establish ""if we bring the stones back we dry out those time branches"" - what? No. Either they exist or they don't. Trying to ""dry them out"" would mean you would actually depend on the Overwrite Consistency Paradox which the writers so skillfully already cancelled out. Now IF they establish ""the stones were always brought back, we do not overwrite a timeline/delete it, we simply are talking about something that is possibly but never comes into existence"" then okay, then it would mean that within a timeloop they always brought back the stones after getting them. But they very well established that they want to get rid of the timelines so they were no talking about timelines that never existed in the first place. A timeline without a Thanos because Past Thanos travelled to the other branch will always exist. A timeline where Loki stole the Tesseract and fled will always exist and there is nothing they can do about it by bringing back the stones. At best they ""always brought back the stones"" and that's it. The timelines that we know definitely exist even if there might have never been a timeline ""without Infinity Stones"".Now this being said, I am glad that they at least tried and of course its fine that they at least tried to make an effort caring about causality but treating it like there are no other timelines now is just nonsense because from a chronological perspective and the establishment ""we cannot overwrite/delete things"" they very clearly (and realistically) could not do anything about that. The timeloop by the way was also sloppy because Cap cannot bring back the stones in their original state so he definitly ""has not always brought them back to his own timeline"". I do not know if they forgot about that but I can turn a blind eye on that because they really tried other than other movies and Tony's fate was heartbreaking but he got a solid sendoff, so did Captain America. It is great how the movie ended with him giving him ""a second chance"", but I think the writers wanted us to just think about the joyful side of this because the reality is: Even that was another timeline. Captain America had a life with an Alterative Magaret. His own Margaret still became an old, lonely lady in his ""home timeline"" and that is pretty sad and depressing for both.Well, nevertheless for what the movie tried, establishing good character scenes with all kinds of emotions, wrapping up things (even if not completely correct but the effort was here) and offering spectacular finale to this story arc it did a absolutey fantastic job.By the way - there was no solid reason why they could not snap their own set of Stones back into existence. On top of that: i understand why they cannot bring back Gamora and Natasha as they ARE the Soul Stone but Vision existed together with the Mind Stone and Thanos already proved the Stone together with Vision can be brought back so they should have brought him back.I love it times 3000. By the way - half of the time travelling complaints here on this site come from ordinary pop-culture fanboys that have no idea of time phenomena, causality, et cetera. Just as the other half is from Thanos fanboys that really thought Thanos was a hero in Infinity War just because he ""wanted something good for 50%"" completely dismissing the psychopathic part of the character.",1
This was an amazing movie the acting was spot on. It had pretty much everything a great movie needs.,1
This was an emotional moving movie. It has lots of action and has your favourite superheroes!,1
"This was atrocious. Death has no meaning in this movie because the power of the gauntlet looms on your mind throughout the whole thing and then the movie pulls a random ""gotcha"" and jks on you your hero is dead.",-1
this was disappointing after the epic infinity war. they butchered thor and hulk's character,-1
"This was probably one of, if not the best, marvel movie I have ever seen. It was both exciting and hilarious, but also emotionally invested in its characters. So in other words, a fitting and well-made conclusion.",1
"This was the funniest Marvel movie yet.  Lots of funny one-liners which makes this an enjoyable film.  It is too long at 3 hrs and the first 30 min drags, but it picks up and gets you invested.  It does get predictable at times and is the quintessential Hollywood blockbuster.  I was surprised how plot heavy this installment was (not much action until the second half).  Overall, a fine conclusion to the Avengers story line and worth a watch.",1
"Though Avengers: Endgame is filled to the brim with heart felt moments, the logically mess cannot be ignored. The editing, pacing, and writing are a giant mess and no matter how many awesome visuals or big moments occur on screen, these major issues cannot simply be ignored. The Russos have finally made a mediocre at best film and I would not be surprised if studio interference was a part of it. You can subjectively love this movie, but you cannot simply ignore the plethora of narrative and character issues that are strewn throughout this 3 hour mess. C-",-1
"Thought this movie was good but a little bit more boring than its predecessor. Some of the ideas were a little wonky and convoluted. The acting was good though, especially from Chris Hemsworth and Robert Downey Jr. The movie made me cry quite a bit as it was truly the end of an era. Iron Man’s death was brutal, and Tom Holland’s acting during that point made me actually cry. The action and comedy were as good as any Marvel movie. It was a fine ending to a 21 movie long era and the result, while not perfect, checked most of the boxes and was satisfying.",1
Time travel is the laziest style of writing. It is like the ridiculous force healing in Rise of Skywalker. A decent movie but not worth the hype.,-1
"TL;DR: Avengers: Endgame is a massive extravaganza film with a lot of enjoyable moments, but without soul, purpose, artistic vision, philosophy or literary value. It's just a big teaser/commercial for upcoming ""products"" by the Disney;Marvel brand.Final verdict: I'm done with the MCU.The Good: -Moments, plenty of memorable moments, plenty of funny moments. It almost feels like the script had the sole challenge of gluing as many cool moments together while marginally providing a way out of the dead end they wrote themselves into with Infinity War's ending.-RDJ delivers a solid performance, without which I think this movie would be unwatchable.-As per usual, visual effects are great, especially with characters that rely heavily on motion capture, and the de-aging tech is becoming scarily good.-In spite of my harsh criticism of this movie's direction (that is still to come), I still think the Russos deserve praise for taking on the monumental task of handling a comic cross-over event.The Bad:-Writing: Bad writing: bad storytelling, bad character arcs, SJW crap breaking the immersion every few minutes, bad dialogue, lazy jokes and a time-traveling plot that doesn't make any sense. And mother of God, plot convenience is the one true hero of this movie. Scott Lang is saved from being trapped in the Quantum realm by plot convenience mouse, Stark figures out time travel by plot convenience AI, Thanos finds out about the avengers' plan by plot convenience cross-time Nebula, and many many other examples.As for SJW crap, Thor and Hulk has been neutered, and Captain Marvel were shoved in this movie without any vision or purpose.-Direction:The direction was weak; The five year gap in the beginning screws up the pacing and is in my opinion a symbol of the triumph of corporate vision over artistic vision. Since there is no discernible effect of the this 5 year gap on the plot, or even most of the story threads. I can only guess this 5 year gap is a corporate device to house spin-off shows and things of this sort. Something we'll just have to wait and see.The pacing of the movie is terrible all throughout. But specifically, the impact of the heist part is totally undercut by the ""past Nebula revealing the plan to Thanos"" crap, this crap was there only to produce the mandatory final showdown, which wasn't very inspired but had some ""cool"" moments, the plot ends about 15 minutes before the end of the movie which is always a problem.In Infinity War, the directors did a good job of juggling the many characters, but in Endgame, not at all. A good example would be that the only thing BP did in this movie was be on screen for a few seconds and say: ""Yibambe""! Add to that the clear SJW motif of neutering Hulk and Thor, and you get a 3 hour movie that neither develops, nor even build upon the development from past movies, of most key characters.",-1
"To be honest, I was not expecting the plot of the movie to be with time travel. The movie was great, but some parts were not explained properly and they just lumped it to just a ""quantum theory"". Overall, it appeased the masses, both Marvel and non-Marvel fans.",0
"Tons of plot holes, but dammit, the fan service this movie give is tremendous.",1
"Too long and too full of plot holes.  This movie went on and on and did not do anything justice.  Nothing makes sense unless you are a die hard fan that wants fan service.  I was psyched about this movie and totally disappointed.  I do not remember being this disappointed with a Marvel movie in the last 10 years, but this was just bad.  I would not spend money to watch this move again.  At about 1.5 hours in I was staring at my watch wondering how much more time I had left.  I have never done that in any Marvel movie, especially an Avengers movie.  It made no sense and the timeline did not add up.",-1
"Too long. More of EVERYTHING we’ve already seen. High gloss, no real feeling. Did arrow guy have his own film? Why do I care about him again? Focus issues.",-1
Too long. Too outlandish. It got to a point where I no longer cared what was happening. This film is for me the weakest of the Avengers and certainly ranks towards the bottom of all Marvel movies,-1
"Too many plot holes such as the time travel,tony's death,capt america's peggy romance,etc.capt was my favorite avengers but the way he chose peggy over the greater good and being selfish(peggy already said she's happy with her life in the winter soldier) really gave the negative impression of the character for me.",-1
Too much of the film was spent on the dull sentiments and tedious character development that it was hard for me to enjoy it. At some point I even asked myself if this was still a superhero film or a drama.,0
"Truly an absolute masterpiece and breath taking superhero movie like no other! A magnificent journey down memory lane and a bitter sweet conclusion and farewell to some of our favorite heroes and characters. This movie ultimately sums up everything the MCU built up the past 11 years and 21 films, but still leaves more to look forward to even if it feels like the end. Truly a must see cinematic experience like no other! It will make you cry, laugh, wow, and feel, all your emotions will just pour out!",1
"Trust me, Disney ruined the future of the Marvel universe. It's fanboys fault!",-1
